user_004588,37269.72,0,0,0.0,0.0
user_002977,55382.72,0,0,0.0,0.0
user_008800,46616.29,0,0,0.0,0.0
user_005705,37806.06,0,0,0.0,0.0
user_006044,59289.3,0,0,0.0,0.0
user_003623,52900.79,0,0,0.0,0.0
user_008815,26440.02,0,0,0.0,0.0
user_003699,40328.95,0,0,0.0,0.0
user_009811,40292.61,0,0,0.0,0.0
user_004478,48826.09,0,0,0.0,0.0
user_008966,38759.64,0,0,0.0,0.0
user_009983,45337.23,0,0,0.0,0.0
user_009205,37229.32,0,0,0.0,0.0
user_004546,39877.39,0,0,0.0,0.0
user_008185,38071.78,0,0,0.0,0.0
user_004851,39150.76,0,0,0.0,0.0
user_007966,44841.96,0,0,0.0,0.0
user_002489,50394.41,0,0,0.0,0.0
user_004453,37620.27,0,0,0.0,0.0
user_009816,42668.979999999996,0,0,0.0,0.0
user_004530,45628.39,0,0,0.0,0.0
user_006513,54496.44,0,0,0.0,0.0
user_004774,44410.69,0,0,0.0,0.0
user_002864,57971.37,0,0,0.0,0.0
user_009262,41997.84,0,0,0.0,0.0
user_001217,36692.68,0,0,0.0,0.0
user_003043,61588.29,0,0,0.0,0.0
user_008647,49520.19,0,0,0.0,0.0
user_003637,45285.04,0,0,0.0,0.0
user_000566,39216.35,0,0,0.0,0.0
user_008106,34884.32,0,0,0.0,0.0
user_009242,38465.66,0,0,0.0,0.0
user_009414,42668.15,0,0,0.0,0.0
user_009135,41027.79,0,0,0.0,0.0
user_006209,44051.08,0,0,0.0,0.0
user_000446,29307.65,0,0,0.0,0.0
user_006331,45997.35,0,0,0.0,0.0
user_000223,37802.45,0,0,0.0,0.0
user_005011,28148.510000000002,0,0,0.0,0.0
user_007403,49645.15,0,0,0.0,0.0
user_007410,34163.16,0,0,0.0,0.0
user_001702,43129.3,0,0,0.0,0.0
user_008554,42295.89,0,0,0.0,0.0
user_000097,43113.67,0,0,0.0,0.0
user_003582,40243.15,0,0,0.0,0.0
user_007888,53052.88,0,0,0.0,0.0
user_007611,47982.9,0,0,0.0,0.0
user_009832,37389.11,0,0,0.0,0.0
user_008225,26922.71,0,0,0.0,0.0
user_007495,53043.12,0,0,0.0,0.0
user_001397,41423.1,0,0,0.0,0.0
user_009561,50296.51,0,0,0.0,0.0
user_009116,42959.57,0,0,0.0,0.0
user_002736,38109.08,0,0,0.0,0.0
user_005559,37988.45,0,0,0.0,0.0
user_008465,39167.32,0,0,0.0,0.0
user_004023,32962.02,0,0,0.0,0.0
user_009715,34998.3,0,0,0.0,0.0
user_000086,55280.38,0,0,0.0,0.0
user_002579,40127.1,0,0,0.0,0.0
user_008421,55039.58,0,0,0.0,0.0
user_005268,55546.33,0,0,0.0,0.0
user_000124,35627.18,0,0,0.0,0.0
user_009874,43208.61,0,0,0.0,0.0
user_006446,44702.44,0,0,0.0,0.0
user_002998,37907.45,0,0,0.0,0.0
user_007128,32099.58,0,0,0.0,0.0
user_001733,38004.67,0,0,0.0,0.0
user_006259,51534.1,0,0,0.0,0.0
user_006996,47212.06,0,0,0.0,0.0
user_008711,48025.75,0,0,0.0,0.0
user_001152,56182.16,0,0,0.0,0.0
user_002091,47006.18,0,0,0.0,0.0
user_001056,60691.8,0,0,0.0,0.0
user_005698,39448.88,0,0,0.0,0.0
user_001639,49355.87,0,0,0.0,0.0
user_008888,58755.24,0,0,0.0,0.0
user_002092,42149.5,0,0,0.0,0.0
user_005652,49679.66,0,0,0.0,0.0
user_007536,38096.13,0,0,0.0,0.0
user_006075,51126.75,0,0,0.0,0.0
user_008956,55979.92,0,0,0.0,0.0
user_008532,32759.24,0,0,0.0,0.0
user_003287,39352.63,0,0,0.0,0.0
user_009752,55147.32,0,0,0.0,0.0
user_000331,33800.99,0,0,0.0,0.0
user_004655,44345.63,0,0,0.0,0.0
user_005787,41365.3,0,0,0.0,0.0
user_003351,45706.48,0,0,0.0,0.0
user_005272,37509.979999999996,0,0,0.0,0.0
user_006117,59061.83,0,0,0.0,0.0
user_003861,43214.78,0,0,0.0,0.0
user_005915,46141.31,0,0,0.0,0.0
user_004503,32827.770000000004,0,0,0.0,0.0
user_008490,48713.29,0,0,0.0,0.0
user_004602,43175.59,0,0,0.0,0.0
user_002701,37216.770000000004,0,0,0.0,0.0
user_001532,35207.64,0,0,0.0,0.0
user_003062,52833.12,0,0,0.0,0.0
user_004081,39772.98,0,0,0.0,0.0
user_000823,41676.22,0,0,0.0,0.0
user_008181,44043.7,0,0,0.0,0.0
user_004393,51556.08,0,0,0.0,0.0
user_000304,46766.8,0,0,0.0,0.0
user_008681,40895.65,0,0,0.0,0.0
user_001579,39644.47,0,0,0.0,0.0
user_008098,42596.81,0,0,0.0,0.0
user_007594,42875.97,0,0,0.0,0.0
user_002599,55746.9,0,0,0.0,0.0
user_001051,59773.12,0,0,0.0,0.0
user_008945,56488.3,0,0,0.0,0.0
user_002962,47354.7,0,0,0.0,0.0
user_000567,38034.91,0,0,0.0,0.0
user_004149,55615.66,0,0,0.0,0.0
user_001832,48250.83,0,0,0.0,0.0
user_002218,36566.63,0,0,0.0,0.0
user_000377,40230.37,0,0,0.0,0.0
user_001542,36020.96,0,0,0.0,0.0
user_000025,26564.31,0,0,0.0,0.0
user_006035,42027.92,0,0,0.0,0.0
user_003233,43336.92,0,0,0.0,0.0
user_006653,46511.25,0,0,0.0,0.0
user_000656,57568.0,0,0,0.0,0.0
user_003192,44909.97,0,0,0.0,0.0
user_008288,26817.51,0,0,0.0,0.0
user_001607,58729.77,0,0,0.0,0.0
user_000153,50009.74,0,0,0.0,0.0
user_005212,58639.13,0,0,0.0,0.0
user_004691,46340.96,0,0,0.0,0.0
user_005412,55151.01,0,0,0.0,0.0
user_002883,51056.22,0,0,0.0,0.0
user_004469,40313.16,0,0,0.0,0.0
user_007766,61320.96,0,0,0.0,0.0
user_006817,40897.96,0,0,0.0,0.0
user_006332,48705.51,0,0,0.0,0.0
user_004613,54316.5,0,0,0.0,0.0
user_000687,42840.63,0,0,0.0,0.0
user_003437,50048.57,0,0,0.0,0.0
user_003527,34873.07,0,0,0.0,0.0
user_000144,42499.93,0,0,0.0,0.0
user_005837,34649.85,0,0,0.0,0.0
user_006080,49999.57,0,0,0.0,0.0
user_005917,34805.41,0,0,0.0,0.0
user_004525,44871.41,0,0,0.0,0.0
user_009881,46858.94,0,0,0.0,0.0
user_004452,36923.99,0,0,0.0,0.0
user_001817,40356.64,0,0,0.0,0.0
user_008851,52841.68,0,0,0.0,0.0
user_004090,66148.14,0,0,0.0,0.0
user_001980,29238.32,0,0,0.0,0.0
user_007475,40871.3,0,0,0.0,0.0
user_000763,38490.35,0,0,0.0,0.0
user_009822,34936.29,0,0,0.0,0.0
user_000713,37492.19,0,0,0.0,0.0
user_000438,48236.57,0,0,0.0,0.0
user_005651,42067.11,0,0,0.0,0.0
user_006678,48225.29,0,0,0.0,0.0
user_007585,45550.27,0,0,0.0,0.0
user_001549,26810.92,0,0,0.0,0.0
user_006195,60656.29,0,0,0.0,0.0
user_009206,45583.99,0,0,0.0,0.0
user_000179,48589.88,0,0,0.0,0.0
user_000047,39481.68,0,0,0.0,0.0
user_005696,36185.89,0,0,0.0,0.0
user_002754,38036.4,0,0,0.0,0.0
user_005704,31569.3,0,0,0.0,0.0
user_007353,42760.39,0,0,0.0,0.0
user_003901,28665.14,0,0,0.0,0.0
user_008092,58261.45,0,0,0.0,0.0
user_002481,36168.590000000004,0,0,0.0,0.0
user_001461,49388.5,0,0,0.0,0.0
user_008739,47358.06,0,0,0.0,0.0
user_000311,35787.93,0,0,0.0,0.0
user_001954,44705.38,0,0,0.0,0.0
user_005126,49598.8,0,0,0.0,0.0
user_007615,35565.79,0,0,0.0,0.0
user_000921,32404.1,0,0,0.0,0.0
user_000406,38868.74,0,0,0.0,0.0
user_006010,44800.38,0,0,0.0,0.0
user_008618,47008.85,0,0,0.0,0.0
user_000387,40796.32,0,0,0.0,0.0
user_009015,50289.58,0,0,0.0,0.0
user_008189,33884.35,0,0,0.0,0.0
user_005771,40671.47,0,0,0.0,0.0
user_001460,43217.61,0,0,0.0,0.0
user_009207,37080.21,0,0,0.0,0.0
user_007440,56141.51,0,0,0.0,0.0
user_006641,37547.12,0,0,0.0,0.0
user_007836,35067.97,0,0,0.0,0.0
user_000136,37068.76,0,0,0.0,0.0
user_003769,49721.0,0,0,0.0,0.0
user_007602,49709.79,0,0,0.0,0.0
user_008070,51232.93,0,0,0.0,0.0
user_002679,54646.47,0,0,0.0,0.0
user_008022,32669.89,0,0,0.0,0.0
user_006569,34043.77,0,0,0.0,0.0
user_001635,53923.79,0,0,0.0,0.0
user_004086,35481.95,0,0,0.0,0.0
user_008002,48477.87,0,0,0.0,0.0
user_002224,50508.64,0,0,0.0,0.0
user_003182,39212.6,0,0,0.0,0.0
user_004134,39219.83,0,0,0.0,0.0
user_005848,42039.68,0,0,0.0,0.0
user_008661,34102.03,0,0,0.0,0.0
user_008497,37436.67,0,0,0.0,0.0
user_006936,42855.1,0,0,0.0,0.0
user_002313,41759.33,0,0,0.0,0.0
user_007866,38272.84,0,0,0.0,0.0
user_004770,53137.32,0,0,0.0,0.0
user_002255,48798.29,0,0,0.0,0.0
user_000039,57622.57,0,0,0.0,0.0
user_001629,37220.54,0,0,0.0,0.0
user_002967,36453.36,0,0,0.0,0.0
user_006858,47696.96,0,0,0.0,0.0
user_006159,45203.75,0,0,0.0,0.0
user_005750,41110.17,0,0,0.0,0.0
user_002005,39557.17,0,0,0.0,0.0
user_001181,51735.07,0,0,0.0,0.0
user_002810,35686.61,0,0,0.0,0.0
user_001956,41836.61,0,0,0.0,0.0
user_007311,46778.69,0,0,0.0,0.0
user_003159,36043.74,0,0,0.0,0.0
user_002775,56562.33,0,0,0.0,0.0
user_004545,37717.659999999996,0,0,0.0,0.0
user_004418,46034.31,0,0,0.0,0.0
user_004402,42870.17,0,0,0.0,0.0
user_003463,41379.58,0,0,0.0,0.0
user_001726,40116.19,0,0,0.0,0.0
user_004408,61823.8,0,0,0.0,0.0
user_002143,41939.3,0,0,0.0,0.0
user_007950,61933.82,0,0,0.0,0.0
user_002023,39990.65,0,0,0.0,0.0
user_000413,44235.54,0,0,0.0,0.0
user_005090,42903.66,0,0,0.0,0.0
user_003908,40600.57,0,0,0.0,0.0
user_001318,42701.9,0,0,0.0,0.0
user_009785,29744.27,0,0,0.0,0.0
user_001661,46825.71,0,0,0.0,0.0
user_003900,45180.15,0,0,0.0,0.0
user_003646,40735.340000000004,0,0,0.0,0.0
user_002940,34251.69,0,0,0.0,0.0
user_007397,45842.06,0,0,0.0,0.0
user_009172,50730.79,0,0,0.0,0.0
user_004875,54426.84,0,0,0.0,0.0
user_008588,52414.61,0,0,0.0,0.0
user_009509,54101.38,0,0,0.0,0.0
user_002364,34721.32,0,0,0.0,0.0
user_001174,27873.81,0,0,0.0,0.0
user_009372,47026.1,0,0,0.0,0.0
user_004664,43032.45,0,0,0.0,0.0
user_009335,56006.98,0,0,0.0,0.0
user_004620,44757.65,0,0,0.0,0.0
user_009628,52238.26,0,0,0.0,0.0
user_003445,36934.59,0,0,0.0,0.0
user_003329,56622.65,0,0,0.0,0.0
user_008149,40615.8,0,0,0.0,0.0
user_006231,46560.86,0,0,0.0,0.0
user_005955,46713.59,0,0,0.0,0.0
user_009383,35935.51,0,0,0.0,0.0
user_006168,42916.87,0,0,0.0,0.0
user_004575,38037.79,0,0,0.0,0.0
user_003135,52344.2,0,0,0.0,0.0
user_003708,42650.69,0,0,0.0,0.0
user_004957,44292.52,0,0,0.0,0.0
user_005402,51271.45,0,0,0.0,0.0
user_001345,44755.46,0,0,0.0,0.0
user_001760,52182.82,0,0,0.0,0.0
user_004710,49143.49,0,0,0.0,0.0
user_004699,53278.72,0,0,0.0,0.0
user_000651,32235.29,0,0,0.0,0.0
user_001163,41375.46,0,0,0.0,0.0
user_003698,47406.45,0,0,0.0,0.0
user_008198,38124.13,0,0,0.0,0.0
user_007239,43366.44,0,0,0.0,0.0
user_009936,32049.33,0,0,0.0,0.0
user_009277,45436.78,0,0,0.0,0.0
user_003958,55703.14,0,0,0.0,0.0
user_006658,36562.78,0,0,0.0,0.0
user_006111,44817.68,0,0,0.0,0.0
user_003040,51447.25,0,0,0.0,0.0
user_000214,46355.35,0,0,0.0,0.0
user_005350,52078.12,0,0,0.0,0.0
user_000947,40331.94,0,0,0.0,0.0
user_000799,43484.41,0,0,0.0,0.0
user_007413,46835.12,0,0,0.0,0.0
user_005206,42421.67,0,0,0.0,0.0
user_000121,43968.61,0,0,0.0,0.0
user_007108,51850.06,0,0,0.0,0.0
user_009173,37417.25,0,0,0.0,0.0
user_007639,38636.13,0,0,0.0,0.0
user_008976,38183.09,0,0,0.0,0.0
user_007953,36440.44,0,0,0.0,0.0
user_006320,37615.42,0,0,0.0,0.0
user_009428,30653.42,0,0,0.0,0.0
user_007395,33463.21,0,0,0.0,0.0
user_001415,44590.0,0,0,0.0,0.0
user_008284,30398.92,0,0,0.0,0.0
user_009585,47317.39,0,0,0.0,0.0
user_008012,40426.66,0,0,0.0,0.0
user_008654,41602.6,0,0,0.0,0.0
user_009464,31457.2,0,0,0.0,0.0
user_002188,60656.21,0,0,0.0,0.0
user_004549,48134.61,0,0,0.0,0.0
user_004818,41828.34,0,0,0.0,0.0
user_003904,52157.89,0,0,0.0,0.0
user_009192,28249.96,0,0,0.0,0.0
user_003270,29585.82,0,0,0.0,0.0
user_007919,37861.69,0,0,0.0,0.0
user_009644,38813.18,0,0,0.0,0.0
user_001003,47854.82,0,0,0.0,0.0
user_005095,54343.95,0,0,0.0,0.0
user_003367,48378.89,0,0,0.0,0.0
user_009345,41631.73,0,0,0.0,0.0
user_001465,32260.71,0,0,0.0,0.0
user_006824,35871.41,0,0,0.0,0.0
user_003451,55443.979999999996,0,0,0.0,0.0
user_004241,52669.85,0,0,0.0,0.0
user_005767,53816.44,0,0,0.0,0.0
user_006066,55009.13,0,0,0.0,0.0
user_001307,43709.94,0,0,0.0,0.0
user_006974,44401.08,0,0,0.0,0.0
user_001633,36689.02,0,0,0.0,0.0
user_004197,35774.15,0,0,0.0,0.0
user_009186,44662.5,0,0,0.0,0.0
user_001243,54451.49,0,0,0.0,0.0
user_003704,57449.89,0,0,0.0,0.0
user_006673,43027.25,0,0,0.0,0.0
user_006205,42061.52,0,0,0.0,0.0
user_004083,49180.71,0,0,0.0,0.0
user_008933,63395.87,0,0,0.0,0.0
user_002294,48371.73,0,0,0.0,0.0
user_002127,29024.54,0,0,0.0,0.0
user_002063,41796.9,0,0,0.0,0.0
user_009067,38321.02,0,0,0.0,0.0
user_007897,39356.05,0,0,0.0,0.0
user_007986,37056.69,0,0,0.0,0.0
user_003102,38843.64,0,0,0.0,0.0
user_005363,40931.47,0,0,0.0,0.0
user_001408,45560.979999999996,0,0,0.0,0.0
user_008126,46090.93,0,0,0.0,0.0
user_004312,53931.78,0,0,0.0,0.0
user_007946,53683.37,0,0,0.0,0.0
user_004697,35150.6,0,0,0.0,0.0
user_001302,44549.15,0,0,0.0,0.0
user_002901,46666.38,0,0,0.0,0.0
user_002148,49233.92,0,0,0.0,0.0
user_003603,44941.57,0,0,0.0,0.0
user_002131,27292.45,0,0,0.0,0.0
user_007304,55278.85,0,0,0.0,0.0
user_009767,22727.92,0,0,0.0,0.0
user_009686,30297.21,0,0,0.0,0.0
user_001159,34230.85,0,0,0.0,0.0
user_005167,30664.12,0,0,0.0,0.0
user_001471,27585.84,0,0,0.0,0.0
user_001390,62799.81,0,0,0.0,0.0
user_009481,47100.62,0,0,0.0,0.0
user_007687,39035.68,0,0,0.0,0.0
user_004665,41991.26,0,0,0.0,0.0
user_000850,50636.85,0,0,0.0,0.0
user_004728,42308.2,0,0,0.0,0.0
user_000105,38393.6,0,0,0.0,0.0
user_004089,48919.29,0,0,0.0,0.0
user_006759,51944.32,0,0,0.0,0.0
user_004349,33038.05,0,0,0.0,0.0
user_008013,36167.15,0,0,0.0,0.0
user_001114,47726.22,0,0,0.0,0.0
user_005664,48401.83,0,0,0.0,0.0
user_002461,53161.03,0,0,0.0,0.0
user_004873,40274.27,0,0,0.0,0.0
user_006167,39327.29,0,0,0.0,0.0
user_005108,42038.14,0,0,0.0,0.0
user_005634,40460.3,0,0,0.0,0.0
user_004193,30493.06,0,0,0.0,0.0
user_002891,51799.82,0,0,0.0,0.0
user_001218,44032.92,0,0,0.0,0.0
user_005332,47958.979999999996,0,0,0.0,0.0
user_008068,49766.47,0,0,0.0,0.0
user_003585,49094.1,0,0,0.0,0.0
user_001764,48970.79,0,0,0.0,0.0
user_004006,37703.82,0,0,0.0,0.0
user_005246,46832.11,0,0,0.0,0.0
user_008790,34028.14,0,0,0.0,0.0
user_000291,50587.75,0,0,0.0,0.0
user_004152,24816.6,0,0,0.0,0.0
user_004255,49284.02,0,0,0.0,0.0
user_004015,41191.78,0,0,0.0,0.0
user_007717,36783.25,0,0,0.0,0.0
user_005913,58123.74,0,0,0.0,0.0
user_002783,47233.81,0,0,0.0,0.0
user_007285,41546.12,0,0,0.0,0.0
user_009739,41973.52,0,0,0.0,0.0
user_004807,46539.3,0,0,0.0,0.0
user_000593,34795.74,0,0,0.0,0.0
user_003119,35207.98,0,0,0.0,0.0
user_007862,48286.11,0,0,0.0,0.0
user_007939,52960.58,0,0,0.0,0.0
user_002386,36282.48,0,0,0.0,0.0
user_006227,39078.16,0,0,0.0,0.0
user_009346,32516.18,0,0,0.0,0.0
user_007485,34052.85,0,0,0.0,0.0
user_003830,40593.27,0,0,0.0,0.0
user_009369,40890.55,0,0,0.0,0.0
user_001988,45817.12,0,0,0.0,0.0
user_009282,50591.99,0,0,0.0,0.0
user_005224,39812.09,0,0,0.0,0.0
user_002097,35118.54,0,0,0.0,0.0
user_008004,32761.49,0,0,0.0,0.0
user_004176,39397.67,0,0,0.0,0.0
user_001680,24369.82,0,0,0.0,0.0
user_004821,46068.52,0,0,0.0,0.0
user_007010,47911.07,0,0,0.0,0.0
user_009062,61895.32,0,0,0.0,0.0
user_000334,35940.46,0,0,0.0,0.0
user_004984,46399.53,0,0,0.0,0.0
user_007625,44189.01,0,0,0.0,0.0
user_004244,53084.8,0,0,0.0,0.0
user_009798,48768.58,0,0,0.0,0.0
user_005192,46026.78,0,0,0.0,0.0
user_006991,46321.56,0,0,0.0,0.0
user_000031,50026.09,0,0,0.0,0.0
user_000449,38603.07,0,0,0.0,0.0
user_004656,42207.41,0,0,0.0,0.0
user_009387,46670.89,0,0,0.0,0.0
user_007564,50986.19,0,0,0.0,0.0
user_002022,37904.68,0,0,0.0,0.0
user_005812,38984.840000000004,0,0,0.0,0.0
user_006262,41980.12,0,0,0.0,0.0
user_007824,46125.62,0,0,0.0,0.0
user_009697,40768.76,0,0,0.0,0.0
user_008486,50953.59,0,0,0.0,0.0
user_006398,39239.29,0,0,0.0,0.0
user_008744,51313.07,0,0,0.0,0.0
user_001041,43090.51,0,0,0.0,0.0
user_003746,50686.35,0,0,0.0,0.0
user_006926,45705.84,0,0,0.0,0.0
user_004876,39822.44,0,0,0.0,0.0
user_009264,61702.21,0,0,0.0,0.0
user_005894,46366.7,0,0,0.0,0.0
user_004801,38817.31,0,0,0.0,0.0
user_002541,42610.54,0,0,0.0,0.0
user_000556,33018.46,0,0,0.0,0.0
user_003533,50207.54,0,0,0.0,0.0
user_004066,38341.3,0,0,0.0,0.0
user_008354,48332.53,0,0,0.0,0.0
user_003526,45463.29,0,0,0.0,0.0
user_000447,53266.03,0,0,0.0,0.0
user_007458,30748.86,0,0,0.0,0.0
user_003145,37295.04,0,0,0.0,0.0
user_008617,37623.72,0,0,0.0,0.0
user_007712,44320.75,0,0,0.0,0.0
user_000328,47087.63,0,0,0.0,0.0
user_005588,38056.56,0,0,0.0,0.0
user_004182,42828.41,0,0,0.0,0.0
user_003586,42258.14,0,0,0.0,0.0
user_009712,45827.73,0,0,0.0,0.0
user_002277,55316.07,0,0,0.0,0.0
user_008786,50406.15,0,0,0.0,0.0
user_007002,38137.57,0,0,0.0,0.0
user_008242,50581.25,0,0,0.0,0.0
user_009241,40184.53,0,0,0.0,0.0
user_005623,50120.54,0,0,0.0,0.0
user_008034,50398.68,0,0,0.0,0.0
user_009162,42218.49,0,0,0.0,0.0
user_008562,36215.95,0,0,0.0,0.0
user_005948,35167.21,0,0,0.0,0.0
user_007308,36454.58,0,0,0.0,0.0
user_002777,47405.7,0,0,0.0,0.0
user_009039,50931.66,0,0,0.0,0.0
user_009141,40136.86,0,0,0.0,0.0
user_004834,46229.31,0,0,0.0,0.0
user_003132,34815.75,0,0,0.0,0.0
user_000667,54403.1,0,0,0.0,0.0
user_007021,47792.29,0,0,0.0,0.0
user_006799,55383.67,0,0,0.0,0.0
user_002561,42671.159999999996,0,0,0.0,0.0
user_008494,39397.73,0,0,0.0,0.0
user_007198,52259.71,0,0,0.0,0.0
user_005569,36518.83,0,0,0.0,0.0
user_005535,37854.64,0,0,0.0,0.0
user_005795,43997.69,0,0,0.0,0.0
user_008539,31604.34,0,0,0.0,0.0
user_002687,35500.02,0,0,0.0,0.0
user_004411,44110.26,0,0,0.0,0.0
user_005746,50751.0,0,0,0.0,0.0
user_009759,52645.07,0,0,0.0,0.0
user_004378,36384.56,0,0,0.0,0.0
user_005360,55601.81,0,0,0.0,0.0
user_008215,38754.56,0,0,0.0,0.0
user_008159,61165.03,0,0,0.0,0.0
user_002782,43337.38,0,0,0.0,0.0
user_007708,35196.91,0,0,0.0,0.0
user_002487,46667.81,0,0,0.0,0.0
user_002887,51745.59,0,0,0.0,0.0
user_007100,34965.68,0,0,0.0,0.0
user_009068,43943.3,0,0,0.0,0.0
user_008823,50351.42,0,0,0.0,0.0
user_006385,60254.29,0,0,0.0,0.0
user_005949,46746.48,0,0,0.0,0.0
user_000570,42237.28,0,0,0.0,0.0
user_001601,44040.22,0,0,0.0,0.0
user_002952,42587.59,0,0,0.0,0.0
user_009641,27286.05,0,0,0.0,0.0
user_008080,47195.51,0,0,0.0,0.0
user_003961,41541.55,0,0,0.0,0.0
user_008995,33348.5,0,0,0.0,0.0
user_009113,36486.01,0,0,0.0,0.0
user_009188,42978.37,0,0,0.0,0.0
user_001616,40482.01,0,0,0.0,0.0
user_001605,52957.14,0,0,0.0,0.0
user_009546,44157.98,0,0,0.0,0.0
user_006071,20185.41,0,0,0.0,0.0
user_000236,34932.01,0,0,0.0,0.0
user_002346,42879.08,0,0,0.0,0.0
user_008082,53486.99,0,0,0.0,0.0
user_005456,38796.15,0,0,0.0,0.0
user_002661,36922.02,0,0,0.0,0.0
user_003186,47454.43,0,0,0.0,0.0
user_005699,55780.38,0,0,0.0,0.0
user_003626,33688.2,0,0,0.0,0.0
